understat_match_id,player_id,player_name,team_name,opponent_team,is_home,position,position_order,minutes,goals,assists,shots,xG,xA,key_passes,yellow_cards,red_cards,date,home_team,away_team,temperature,apparent_temperature,humidity,rain,wind,weather_code,heavy_rain_flag,strong_wind_flag,freezing_flag,heatwave_flag,storm_flag,extreme_weather_flag,rain_flag,cold_flag,hot_flag,windy_flag,humidity_flag,apparent_cold_flag,apparent_hot_flag,apparent_temperature_gap,match_result,goal_difference,total_goals,home_team_strength_proxy,away_team_strength_proxy,match_importance_proxy,seasonal_indicator,season_year_start,season_progress,team_strength_proxy,team_points,team_goal_difference
11643,3420,Fabinho,Liverpool,Norwich City,1,MC,9,90,0,0,1,0.0147264003753662,0.0779922977089881,1,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,1250,Mohamed Salah,Liverpool,Norwich City,1,FWR,14,90,1,1,2,0.4448089897632599,0.306113988161087,3,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,482,Roberto Firmino,Liverpool,Norwich City,1,FW,15,89,0,1,4,0.93845397233963,0.3668169975280761,1,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,484,Divock Origi,Liverpool,Norwich City,1,FWL,16,77,1,0,1,0.2582519948482513,0.1804700046777725,2,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,527,Adrián,Liverpool,Norwich City,1,Sub,17,52,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,489,James Milner,Liverpool,Norwich City,1,Sub,17,1,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,838,Sadio Mané,Liverpool,Norwich City,1,Sub,17,13,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,982,Tim Krul,Norwich City,Liverpool,0,GK,1,90,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7688,Max Aarons,Norwich City,Liverpool,0,DR,2,90,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
11643,7689,Ben Godfrey,Norwich City,Liverpool,0,DC,3,90,0,0,1,0.0089984703809022,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,0,-3
