player_id,player_name,primary_team,condition,off_appearances,on_appearances,off_minutes,on_minutes,off_xgi_per90,on_xgi_per90,off_goal_involvements_per90,on_goal_involvements_per90,off_team_points,on_team_points,sample_balance
101,Allan Saint-Maximin,Newcastle United,rain,36,75,2477.0,4923.0,0.38664335994817667,0.3790186741772419,0.3270084779975777,0.38391224862888484,1.3611111111111112,1.4533333333333334,0.5031484866951046
101,Allan Saint-Maximin,Newcastle United,cold,50,61,3382.0,4018.0,0.41631243331825973,0.35232849330110527,0.452395032525133,0.29118964659034346,1.38,1.459016393442623,0.8417122946739671
111,Jannik Vestergaard,Southampton,rain,17,42,1234.0,3398.0,0.14913711105163902,0.06197315219487157,0.0,0.10594467333725721,1.7058823529411764,1.0,0.3631547969393761
111,Jannik Vestergaard,Southampton,cold,30,29,2263.0,2369.0,0.10169623333218343,0.06943072611446391,0.11931064958020328,0.03799071338117349,1.4,1.0,0.955255382017729
181,Bernd Leno,Fulham,rain,50,93,4500.0,8305.0,0.000616253986954688,0.0,0.0,0.0,1.32,1.4086021505376345,0.5418422636965683
181,Bernd Leno,Fulham,cold,62,81,5529.0,7276.0,0.0005015632015366424,0.0,0.0,0.0,1.3387096774193548,1.4074074074074074,0.7598955470038483
200,Andreas Christensen,Chelsea,rain,21,36,1729.0,2903.0,0.07716574991082024,0.04198256981742922,0.0,0.0,1.8095238095238095,1.9722222222222223,0.5955907681708578
200,Andreas Christensen,Chelsea,cold,26,31,2122.0,2510.0,0.0774374974647521,0.036244068587888964,0.0,0.0,1.8076923076923077,2.0,0.8454183266932271
204,Granit Xhaka,Arsenal,rain,46,80,3769.0,6743.0,0.18006484561176503,0.13830027607508938,0.26266914300875566,0.16016609817588612,1.8043478260869565,1.875,0.5589500222452914
204,Granit Xhaka,Arsenal,cold,59,67,4800.0,5712.0,0.17760037231491874,0.13283287422504556,0.24375000000000002,0.15756302521008403,1.9322033898305084,1.7761194029850746,0.8403361344537815
205,Mahmoud Dahoud,Brighton,rain,2,7,157.0,305.0,0.38961487756982727,0.1728362488087082,0.5732484076433121,0.0,3.0,1.8571428571428572,0.5147540983606558
205,Mahmoud Dahoud,Brighton,cold,7,2,371.0,91.0,0.2815236324931411,0.10372883527652231,0.24258760107816713,0.0,2.4285714285714284,1.0,0.24528301886792453
209,Josip Drmic,Norwich City,rain,6,15,119.0,490.0,0.3066079161998603,0.6387996843692902,0.7563025210084033,0.0,1.0,0.2,0.24285714285714285
209,Josip Drmic,Norwich City,cold,15,6,498.0,111.0,0.35559305477977154,1.5532688836793642,0.18072289156626503,0.0,0.2,1.0,0.22289156626506024
229,Thiago Alcántara,Liverpool,rain,18,50,1212.0,3443.0,0.10829713751128545,0.2172882785285424,0.07425742574257425,0.13069997095556202,1.6666666666666667,2.16,0.3520185884403137
229,Thiago Alcántara,Liverpool,cold,25,43,1578.0,3077.0,0.19030509470561832,0.18819572121936423,0.17110266159695817,0.08774780630484239,2.04,2.0232558139534884,0.5128371790705233
239,Pascal Groß,Brighton,rain,52,113,3924.0,8769.0,0.4466325948826557,0.3972024690956284,0.38990825688073394,0.37974683544303794,1.3076923076923077,1.2566371681415929,0.447485460143688
239,Pascal Groß,Brighton,cold,78,87,6106.0,6587.0,0.420158253929279,0.4053694330236723,0.4127088110055683,0.35524517989980264,1.3846153846153846,1.1724137931034482,0.9269773796872628
314,Ilkay Gündogan,Manchester City,rain,32,85,2384.0,5876.0,0.48005083363328194,0.5155838968281724,0.3775167785234899,0.4901293396868618,2.21875,2.411764705882353,0.40571817562968004
314,Ilkay Gündogan,Manchester City,cold,50,67,3638.0,4622.0,0.4110666161680562,0.579522244812786,0.32160527762506874,0.5646906101254868,2.26,2.4328358208955225,0.7871051492860234
318,Pierre-Emerick Aubameyang,Arsenal,rain,28,66,2003.0,5062.0,0.5192692215539071,0.5748248957936494,0.44932601098352476,0.6045041485578823,1.3214285714285714,1.5151515151515151,0.39569340181746343
318,Pierre-Emerick Aubameyang,Arsenal,cold,45,49,3570.0,3495.0,0.45772947385093243,0.662593891740229,0.5798319327731092,0.5407725321888412,1.5333333333333334,1.3877551020408163,0.9789915966386554
332,Joel Matip,Liverpool,rain,20,54,1771.0,4319.0,0.09726426203407551,0.1404762808876088,0.10163749294184077,0.18754341282704332,1.8,2.2962962962962963,0.4100486223662885
332,Joel Matip,Liverpool,cold,34,40,2727.0,3363.0,0.11921633124081016,0.134959598549581,0.132013201320132,0.18733273862622657,2.235294117647059,2.1,0.8108831400535237
338,Max Meyer,Crystal Palace,rain,7,10,334.0,307.0,0.03254453841217618,0.15728121486883784,0.0,0.0,0.42857142857142855,0.8,0.9191616766467066
338,Max Meyer,Crystal Palace,cold,7,10,256.0,385.0,0.1286593245458789,0.06809979665105212,0.0,0.0,0.5714285714285714,0.7,0.6649350649350649
342,Sead Kolasinac,Arsenal,rain,11,18,798.0,1070.0,0.04940475484258248,0.09683300136092385,0.11278195488721804,0.08411214953271029,1.1818181818181819,1.8888888888888888,0.7457943925233644
342,Sead Kolasinac,Arsenal,cold,19,10,1235.0,633.0,0.042782698414827625,0.14249553440482976,0.0728744939271255,0.14218009478672985,1.8421052631578947,1.2,0.5125506072874494
343,Pierre-Emile Højbjerg,Tottenham Hotspur,rain,58,120,4680.0,9031.0,0.14410534175112838,0.11988428337890339,0.11538461538461539,0.13951943306389103,1.9310344827586208,1.5333333333333334,0.5182150370944525
343,Pierre-Emile Højbjerg,Tottenham Hotspur,cold,83,95,6211.0,7500.0,0.13424407717454084,0.12310639990121122,0.15939462244405087,0.10799999999999998,1.6987951807228916,1.631578947368421,0.8281333333333334
371,Sokratis,Arsenal,rain,8,11,720.0,978.0,0.1546180909499526,0.08894512292706162,0.25,0.0,1.25,1.7272727272727273,0.7361963190184049
371,Sokratis,Arsenal,cold,9,10,810.0,888.0,0.09530977780620256,0.13638787802208113,0.0,0.20270270270270271,1.7777777777777777,1.3,0.9121621621621622
447,Kevin De Bruyne,Manchester City,rain,45,95,3418.0,7303.0,0.8750351872502223,0.8538201290108677,0.8425980105324752,0.9858962070382035,2.2222222222222223,2.3684210526315788,0.468026838285636
447,Kevin De Bruyne,Manchester City,cold,66,74,4977.0,5744.0,0.9434952375699663,0.7887435366994958,0.9584086799276672,0.9244428969359331,2.3181818181818183,2.324324324324324,0.8664693593314763
448,Ivan Perisic,Tottenham Hotspur,rain,19,20,976.0,1202.0,0.31057113798747416,0.5662416986742996,0.4610655737704918,0.37437603993344426,1.736842105263158,1.4,0.8119800332778702
448,Ivan Perisic,Tottenham Hotspur,cold,26,13,1218.0,960.0,0.522506209044474,0.3617993644438684,0.5911330049261083,0.1875,1.7692307692307692,1.1538461538461537,0.7881773399014779
453,Son Heung-Min,Tottenham Hotspur,rain,57,116,4773.0,9837.0,0.6932577433323313,0.6155987736945401,0.7730986800754243,0.7319304666056724,1.8245614035087718,1.646551724137931,0.4852089051540104
453,Son Heung-Min,Tottenham Hotspur,cold,85,88,7173.0,7437.0,0.5752741175947929,0.7043328089620761,0.6649937264742786,0.8229124647035095,1.7647058823529411,1.6477272727272727,0.9645018152480839
456,Simon Francis,Bournemouth,rain,5,10,351.0,605.0,0.08769771609550867,0.03481554046026929,0.0,0.0,0.6,0.7,0.5801652892561984
456,Simon Francis,Bournemouth,cold,3,12,46.0,910.0,0.0,0.05697285750328183,0.0,0.0,0.3333333333333333,0.75,0.05054945054945055
458,Steve Cook,Bournemouth,rain,12,29,873.0,2516.0,0.02359249485061337,0.07319807481399732,0.0,0.03577106518282989,1.0833333333333333,0.7241379310344828,0.3469793322734499
458,Steve Cook,Bournemouth,cold,30,11,2531.0,858.0,0.07566143350520418,0.01545864339735538,0.03555906756222837,0.0,1.0333333333333334,0.2727272727272727,0.33899644409324375
461,Matt Ritchie,Newcastle United,rain,22,52,1406.0,2732.0,0.17064840499719713,0.2619414920523206,0.12802275960170698,0.19765739385065886,1.5454545454545454,1.2307692307692308,0.5146412884333821
461,Matt Ritchie,Newcastle United,cold,33,41,1893.0,2245.0,0.24345811663074454,0.22035171444587956,0.1901743264659271,0.1603563474387528,1.2121212121212122,1.4146341463414633,0.8432071269487751
462,Dan Gosling,Bournemouth,rain,10,18,405.0,1017.0,0.15056659777959183,0.34208201209857925,0.2222222222222222,0.35398230088495575,0.9,0.7222222222222222,0.39823008849557523
462,Dan Gosling,Bournemouth,cold,13,15,553.0,869.0,0.2591242843474283,0.3056169725671599,0.325497287522604,0.3107019562715765,0.8461538461538461,0.7333333333333333,0.6363636363636364
463,Junior Stanislas,Bournemouth,rain,6,13,237.0,521.0,0.5672312180122618,0.24375601905807415,0.37974683544303794,0.345489443378119,1.0,0.38461538461538464,0.45489443378119004
463,Junior Stanislas,Bournemouth,cold,12,7,538.0,220.0,0.4269891204727903,0.1441388081081888,0.5018587360594795,0.0,0.8333333333333334,0.14285714285714285,0.40892193308550184
465,Joshua King,Watford,rain,16,53,1118.0,3281.0,0.5721099006281982,0.4563157273872583,0.4830053667262969,0.32916793660469373,1.1875,0.7358490566037735,0.34074977141115514
465,Joshua King,Watford,cold,34,35,2515.0,1884.0,0.5012051708270493,0.4651060328184134,0.5009940357852883,0.19108280254777069,0.8823529411764706,0.8,0.7491053677932406
468,Callum Wilson,Newcastle United,rain,37,93,2542.0,6728.0,0.5695569290860867,0.7330179041155751,0.5310778914240756,0.6956004756242569,1.2972972972972974,1.3655913978494623,0.37782401902497026
468,Callum Wilson,Newcastle United,cold,62,68,4498.0,4772.0,0.8290648277726383,0.555411688454546,0.7403290351267231,0.5658005029337804,1.564516129032258,1.1470588235294117,0.9425817267393126
473,Danny Ward,Leicester City,rain,12,15,1080.0,1350.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0666666666666667,0.8
473,Danny Ward,Leicester City,cold,15,12,1350.0,1080.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.8333333333333334,0.8
482,Roberto Firmino,Liverpool,rain,33,86,2312.0,5787.0,0.5548311389578268,0.7372760233320123,0.3892733564013841,0.7309486780715396,2.090909090909091,2.116279069767442,0.3995161569034042
482,Roberto Firmino,Liverpool,cold,54,65,3612.0,4487.0,0.7529364995646021,0.6306617570460235,0.7973421926910299,0.5014486293737465,2.1296296296296298,2.0923076923076924,0.8049921996879875
